year,retrofit_cost,asset_id,asset_domain,asset_type,scenario
2065,0.0,GS002,gas_network,gas_service,accelerated_elec
2020,0.0,GS008,gas_network,gas_service,accelerated_elec
2021,0.0,GS008,gas_network,gas_service,accelerated_elec
2022,0.0,GS008,gas_network,gas_service,accelerated_elec
2023,0.0,GS008,gas_network,gas_service,accelerated_elec
2024,0.0,GS008,gas_network,gas_service,accelerated_elec
2025,0.0,GS008,gas_network,gas_service,accelerated_elec
2026,0.0,GS008,gas_network,gas_service,accelerated_elec
2027,0.0,GS008,gas_network,gas_service,accelerated_elec
2028,0.0,GS008,gas_network,gas_service,accelerated_elec
2029,0.0,GS008,gas_network,gas_service,accelerated_elec
2030,0.0,GS008,gas_network,gas_service,accelerated_elec
2031,0.0,GS008,gas_network,gas_service,accelerated_elec
2032,0.0,GS008,gas_network,gas_service,accelerated_elec
2033,0.0,GS008,gas_network,gas_service,accelerated_elec
2034,0.0,GS008,gas_network,gas_service,accelerated_elec
2035,0.0,GS008,gas_network,gas_service,accelerated_elec
2036,0.0,GS008,gas_network,gas_service,accelerated_elec
2037,0.0,GS008,gas_network,gas_service,accelerated_elec
2038,0.0,GS008,gas_network,gas_service,accelerated_elec
2039,0.0,GS008,gas_network,gas_service,accelerated_elec
2040,0.0,GS008,gas_network,gas_service,accelerated_elec
2041,0.0,GS008,gas_network,gas_service,accelerated_elec
2042,0.0,GS008,gas_network,gas_service,accelerated_elec
2043,0.0,GS008,gas_network,gas_service,accelerated_elec
2044,0.0,GS008,gas_network,gas_service,accelerated_elec
2045,0.0,GS008,gas_network,gas_service,accelerated_elec
2046,0.0,GS008,gas_network,gas_service,accelerated_elec
2047,0.0,GS008,gas_network,gas_service,accelerated_elec
2048,0.0,GS008,gas_network,gas_service,accelerated_elec
2049,0.0,GS008,gas_network,gas_service,accelerated_elec
2050,0.0,GS008,gas_network,gas_service,accelerated_elec
2051,0.0,GS008,gas_network,gas_service,accelerated_elec
2052,0.0,GS008,gas_network,gas_service,accelerated_elec
2053,0.0,GS008,gas_network,gas_service,accelerated_elec
2054,0.0,GS008,gas_network,gas_service,accelerated_elec
2055,0.0,GS008,gas_network,gas_service,accelerated_elec
2056,0.0,GS008,gas_network,gas_service,accelerated_elec
2057,0.0,GS008,gas_network,gas_service,accelerated_elec
2058,0.0,GS008,gas_network,gas_service,accelerated_elec
2059,0.0,GS008,gas_network,gas_service,accelerated_elec
2060,0.0,GS008,gas_network,gas_service,accelerated_elec
2061,0.0,GS008,gas_network,gas_service,accelerated_elec
2062,0.0,GS008,gas_network,gas_service,accelerated_elec
2063,0.0,GS008,gas_network,gas_service,accelerated_elec
2064,0.0,GS008,gas_network,gas_service,accelerated_elec
2065,0.0,GS008,gas_network,gas_service,accelerated_elec
2020,0.0,GS014,gas_network,gas_service,accelerated_elec
2021,0.0,GS014,gas_network,gas_service,accelerated_elec
2022,0.0,GS014,gas_network,gas_service,accelerated_elec
2023,0.0,GS014,gas_network,gas_service,accelerated_elec
2024,0.0,GS014,gas_network,gas_service,accelerated_elec
2025,0.0,GS014,gas_network,gas_service,accelerated_elec
2026,0.0,GS014,gas_network,gas_service,accelerated_elec
2027,0.0,GS014,gas_network,gas_service,accelerated_elec
2028,0.0,GS014,gas_network,gas_service,accelerated_elec
2029,0.0,GS014,gas_network,gas_service,accelerated_elec
2030,0.0,GS014,gas_network,gas_service,accelerated_elec
2031,0.0,GS014,gas_network,gas_service,accelerated_elec
2032,0.0,GS014,gas_network,gas_service,accelerated_elec
2033,0.0,GS014,gas_network,gas_service,accelerated_elec
2034,0.0,GS014,gas_network,gas_service,accelerated_elec
2035,0.0,GS014,gas_network,gas_service,accelerated_elec
2036,0.0,GS014,gas_network,gas_service,accelerated_elec
2037,0.0,GS014,gas_network,gas_service,accelerated_elec
2038,0.0,GS014,gas_network,gas_service,accelerated_elec
2039,0.0,GS014,gas_network,gas_service,accelerated_elec
2040,0.0,GS014,gas_network,gas_service,accelerated_elec
2041,0.0,GS014,gas_network,gas_service,accelerated_elec
2042,0.0,GS014,gas_network,gas_service,accelerated_elec
2043,0.0,GS014,gas_network,gas_service,accelerated_elec
2044,0.0,GS014,gas_network,gas_service,accelerated_elec
2045,0.0,GS014,gas_network,gas_service,accelerated_elec
2046,0.0,GS014,gas_network,gas_service,accelerated_elec
2047,0.0,GS014,gas_network,gas_service,accelerated_elec
2048,0.0,GS014,gas_network,gas_service,accelerated_elec
2049,0.0,GS014,gas_network,gas_service,accelerated_elec
2050,0.0,GS014,gas_network,gas_service,accelerated_elec
2051,0.0,GS014,gas_network,gas_service,accelerated_elec
2052,0.0,GS014,gas_network,gas_service,accelerated_elec
2053,0.0,GS014,gas_network,gas_service,accelerated_elec
2054,0.0,GS014,gas_network,gas_service,accelerated_elec
2055,0.0,GS014,gas_network,gas_service,accelerated_elec
2056,0.0,GS014,gas_network,gas_service,accelerated_elec
2057,0.0,GS014,gas_network,gas_service,accelerated_elec
2058,0.0,GS014,gas_network,gas_service,accelerated_elec
2059,0.0,GS014,gas_network,gas_service,accelerated_elec
2060,0.0,GS014,gas_network,gas_service,accelerated_elec
2061,0.0,GS014,gas_network,gas_service,accelerated_elec
2062,0.0,GS014,gas_network,gas_service,accelerated_elec
2063,0.0,GS014,gas_network,gas_service,accelerated_elec
2064,0.0,GS014,gas_network,gas_service,accelerated_elec
2065,0.0,GS014,gas_network,gas_service,accelerated_elec
2020,0.0,GS034,gas_network,gas_service,accelerated_elec
2021,0.0,GS034,gas_network,gas_service,accelerated_elec
2022,0.0,GS034,gas_network,gas_service,accelerated_elec
2023,0.0,GS034,gas_network,gas_service,accelerated_elec
2024,0.0,GS034,gas_network,gas_service,accelerated_elec
2025,0.0,GS034,gas_network,gas_service,accelerated_elec
2026,0.0,GS034,gas_network,gas_service,accelerated_elec
2027,0.0,GS034,gas_network,gas_service,accelerated_elec
2028,0.0,GS034,gas_network,gas_service,accelerated_elec
2029,0.0,GS034,gas_network,gas_service,accelerated_elec
2030,0.0,GS034,gas_network,gas_service,accelerated_elec
2031,0.0,GS034,gas_network,gas_service,accelerated_elec
2032,0.0,GS034,gas_network,gas_service,accelerated_elec
2033,0.0,GS034,gas_network,gas_service,accelerated_elec
2034,0.0,GS034,gas_network,gas_service,accelerated_elec
2035,0.0,GS034,gas_network,gas_service,accelerated_elec
2036,0.0,GS034,gas_network,gas_service,accelerated_elec
2037,0.0,GS034,gas_network,gas_service,accelerated_elec
2038,0.0,GS034,gas_network,gas_service,accelerated_elec
2039,0.0,GS034,gas_network,gas_service,accelerated_elec
2040,0.0,GS034,gas_network,gas_service,accelerated_elec
2041,0.0,GS034,gas_network,gas_service,accelerated_elec
2042,0.0,GS034,gas_network,gas_service,accelerated_elec
2043,0.0,GS034,gas_network,gas_service,accelerated_elec
2044,0.0,GS034,gas_network,gas_service,accelerated_elec
2045,0.0,GS034,gas_network,gas_service,accelerated_elec
2046,0.0,GS034,gas_network,gas_service,accelerated_elec
2047,0.0,GS034,gas_network,gas_service,accelerated_elec
2048,0.0,GS034,gas_network,gas_service,accelerated_elec
2049,0.0,GS034,gas_network,gas_service,accelerated_elec
2050,0.0,GS034,gas_network,gas_service,accelerated_elec
2051,0.0,GS034,gas_network,gas_service,accelerated_elec
2052,0.0,GS034,gas_network,gas_service,accelerated_elec
2053,0.0,GS034,gas_network,gas_service,accelerated_elec
2054,0.0,GS034,gas_network,gas_service,accelerated_elec
2055,0.0,GS034,gas_network,gas_service,accelerated_elec
2056,0.0,GS034,gas_network,gas_service,accelerated_elec
2057,0.0,GS034,gas_network,gas_service,accelerated_elec
2058,0.0,GS034,gas_network,gas_service,accelerated_elec
2059,0.0,GS034,gas_network,gas_service,accelerated_elec
2060,0.0,GS034,gas_network,gas_service,accelerated_elec
2061,0.0,GS034,gas_network,gas_service,accelerated_elec
2062,0.0,GS034,gas_network,gas_service,accelerated_elec
2063,0.0,GS034,gas_network,gas_service,accelerated_elec
2064,0.0,GS034,gas_network,gas_service,accelerated_elec
2065,0.0,GS034,gas_network,gas_service,accelerated_elec
2020,0.0,GS036,gas_network,gas_service,accelerated_elec
2021,0.0,GS036,gas_network,gas_service,accelerated_elec
2022,0.0,GS036,gas_network,gas_service,accelerated_elec
2023,0.0,GS036,gas_network,gas_service,accelerated_elec
2024,0.0,GS036,gas_network,gas_service,accelerated_elec
2025,0.0,GS036,gas_network,gas_service,accelerated_elec
2026,0.0,GS036,gas_network,gas_service,accelerated_elec
2027,0.0,GS036,gas_network,gas_service,accelerated_elec
2028,0.0,GS036,gas_network,gas_service,accelerated_elec
2029,0.0,GS036,gas_network,gas_service,accelerated_elec
2030,0.0,GS036,gas_network,gas_service,accelerated_elec
2031,0.0,GS036,gas_network,gas_service,accelerated_elec
2032,0.0,GS036,gas_network,gas_service,accelerated_elec
2033,0.0,GS036,gas_network,gas_service,accelerated_elec
2034,0.0,GS036,gas_network,gas_service,accelerated_elec
2035,0.0,GS036,gas_network,gas_service,accelerated_elec
2036,0.0,GS036,gas_network,gas_service,accelerated_elec
2037,0.0,GS036,gas_network,gas_service,accelerated_elec
2038,0.0,GS036,gas_network,gas_service,accelerated_elec
2039,0.0,GS036,gas_network,gas_service,accelerated_elec
2040,0.0,GS036,gas_network,gas_service,accelerated_elec
2041,0.0,GS036,gas_network,gas_service,accelerated_elec
2042,0.0,GS036,gas_network,gas_service,accelerated_elec
2043,0.0,GS036,gas_network,gas_service,accelerated_elec
2044,0.0,GS036,gas_network,gas_service,accelerated_elec
2045,0.0,GS036,gas_network,gas_service,accelerated_elec
2046,0.0,GS036,gas_network,gas_service,accelerated_elec
2047,0.0,GS036,gas_network,gas_service,accelerated_elec
2048,0.0,GS036,gas_network,gas_service,accelerated_elec
2049,0.0,GS036,gas_network,gas_service,accelerated_elec
2050,0.0,GS036,gas_network,gas_service,accelerated_elec
2051,0.0,GS036,gas_network,gas_service,accelerated_elec
2052,0.0,GS036,gas_network,gas_service,accelerated_elec
2053,0.0,GS036,gas_network,gas_service,accelerated_elec
2054,0.0,GS036,gas_network,gas_service,accelerated_elec
2055,0.0,GS036,gas_network,gas_service,accelerated_elec
2056,0.0,GS036,gas_network,gas_service,accelerated_elec
2057,0.0,GS036,gas_network,gas_service,accelerated_elec
2058,0.0,GS036,gas_network,gas_service,accelerated_elec
2059,0.0,GS036,gas_network,gas_service,accelerated_elec
2060,0.0,GS036,gas_network,gas_service,accelerated_elec
2061,0.0,GS036,gas_network,gas_service,accelerated_elec
2062,0.0,GS036,gas_network,gas_service,accelerated_elec
2063,0.0,GS036,gas_network,gas_service,accelerated_elec
2064,0.0,GS036,gas_network,gas_service,accelerated_elec
2065,0.0,GS036,gas_network,gas_service,accelerated_elec
2020,0.0,GP001,gas_network,gas_main,accelerated_elec
2021,0.0,GP001,gas_network,gas_main,accelerated_elec
2022,0.0,GP001,gas_network,gas_main,accelerated_elec
2023,0.0,GP001,gas_network,gas_main,accelerated_elec
2024,0.0,GP001,gas_network,gas_main,accelerated_elec
2025,20000.0,GP001,gas_network,gas_main,accelerated_elec
2026,0.0,GP001,gas_network,gas_main,accelerated_elec
2027,0.0,GP001,gas_network,gas_main,accelerated_elec
2028,0.0,GP001,gas_network,gas_main,accelerated_elec
2029,0.0,GP001,gas_network,gas_main,accelerated_elec
2030,0.0,GP001,gas_network,gas_main,accelerated_elec
2031,0.0,GP001,gas_network,gas_main,accelerated_elec
2032,0.0,GP001,gas_network,gas_main,accelerated_elec
2033,0.0,GP001,gas_network,gas_main,accelerated_elec
2034,0.0,GP001,gas_network,gas_main,accelerated_elec
2035,0.0,GP001,gas_network,gas_main,accelerated_elec
2036,0.0,GP001,gas_network,gas_main,accelerated_elec
2037,0.0,GP001,gas_network,gas_main,accelerated_elec
2038,0.0,GP001,gas_network,gas_main,accelerated_elec
2039,0.0,GP001,gas_network,gas_main,accelerated_elec
2040,0.0,GP001,gas_network,gas_main,accelerated_elec
2041,0.0,GP001,gas_network,gas_main,accelerated_elec
2042,0.0,GP001,gas_network,gas_main,accelerated_elec
2043,0.0,GP001,gas_network,gas_main,accelerated_elec
2044,0.0,GP001,gas_network,gas_main,accelerated_elec
2045,0.0,GP001,gas_network,gas_main,accelerated_elec
2046,0.0,GP001,gas_network,gas_main,accelerated_elec
2047,0.0,GP001,gas_network,gas_main,accelerated_elec
2048,0.0,GP001,gas_network,gas_main,accelerated_elec
2049,0.0,GP001,gas_network,gas_main,accelerated_elec
2050,0.0,GP001,gas_network,gas_main,accelerated_elec
2051,0.0,GP001,gas_network,gas_main,accelerated_elec
2052,0.0,GP001,gas_network,gas_main,accelerated_elec
2053,0.0,GP001,gas_network,gas_main,accelerated_elec
2054,0.0,GP001,gas_network,gas_main,accelerated_elec
2055,0.0,GP001,gas_network,gas_main,accelerated_elec
2056,0.0,GP001,gas_network,gas_main,accelerated_elec
2057,0.0,GP001,gas_network,gas_main,accelerated_elec
2058,0.0,GP001,gas_network,gas_main,accelerated_elec
2059,0.0,GP001,gas_network,gas_main,accelerated_elec
2060,0.0,GP001,gas_network,gas_main,accelerated_elec
2061,0.0,GP001,gas_network,gas_main,accelerated_elec
2062,0.0,GP001,gas_network,gas_main,accelerated_elec
2063,0.0,GP001,gas_network,gas_main,accelerated_elec
2064,0.0,GP001,gas_network,gas_main,accelerated_elec
2065,0.0,GP001,gas_network,gas_main,accelerated_elec
2020,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2025,28911.550752000003,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_350460_2902490,building,building_aggregate,accelerated_elec_higheff
2020,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2025,29186.40362400001,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_350459_2902427,building,building_aggregate,accelerated_elec_higheff
2020,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2025,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2044,48404.62349199281,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_350459_2902366,building,building_aggregate,accelerated_elec_higheff
2020,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2025,32221.458504,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_350459_2902307,building,building_aggregate,accelerated_elec_higheff
2020,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2025,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_350459_2902248,building,building_aggregate,accelerated_elec_higheff
